"member_ID","rolling_12mo_spend","rolling_12mo_visit","rolling_12mo_avg_basket","rolling_24mo_spend","pct_spend_grocery_consumables","pct_spend_pharmacy_health","pct_spend_home_hardware","pct_spend_auto_sporting","pct_spend_general_merch","member_tenure_years","return_rate","executive_flag","weekend_shopping_ratio","promo_usage_rate","holiday_spend"
633,6442.59745084657,28,230.092766101663,9337.77598151029,0.430163858599643,0.101333310863445,0.0509122500493264,0.0542233906146175,0.363367189872968,24.7,0.0137594621359619,1,0.490065989946015,0.207693500933237,1758.40336528812
634,5367.12121853915,19,282.480064133639,10474.3391162295,0.134264335682385,0.200211158875763,0.135260523830664,0.014455189638881,0.515808791972306,28.1,0.010576777566573,1,0.42527093172539,0.39644393378403,1274.15008650342
635,2552.67113743772,25,102.106845497509,5239.08125616736,0.238677483296211,0.0541196896699789,0.172540864458673,0.123026047049437,0.4116359155257,27.2,0.0369217088896162,1,0.593529043765739,0.323896808270365,690.688076595933
636,3517.51045430837,15,234.500696953891,4638.34389047002,0.290088238110312,0.203331610932575,0.248502820449196,0.0991320919429212,0.158945238564996,23.4,0.00708945043687108,1,0.308601622632705,0.17596628095489,1239.24713135497
637,3191.57800380707,25,127.663120152283,4190.6454605369,0.162776362066003,0.0500519417147092,0.115631893864526,0.192787434697864,0.478752367656898,25.8,0.0114621497096714,1,0.469859480438754,0.230002612853423,1026.8343965674
638,7150.68615429707,14,510.763296735505,10312.807502814,0.309147215881953,0.222236030344617,0.0236405297247082,0.0818245479023811,0.36315167614634,41,0.106495084294248,1,0.641456307540648,0.239008103357628,2370.85599780481
639,3380.45426531052,24,140.852261054605,5653.66076144188,0.24081555597823,0.213512371615655,0.173823114870234,0.121851212207768,0.249997745328113,19.2,0.0307864040862506,1,0.498606602707878,0.309615473682061,1275.98067771872
640,6989.05368004953,22,317.68425818407,8181.88664358753,0.144625327711141,0.102270168194141,0.302345355455248,0.0111984779796138,0.439560670659857,17.8,0.0678348345249418,1,0.518365231156349,0.104552766494453,1586.38375971443
641,7918.9753995456,24,329.9573083144,11427.4431820967,0.0437516491255948,0.0244818355810729,0.570781203523371,0.0317831414519075,0.329202170318054,37.1,0.0151550618064379,1,0.339402428409085,0.392223664675839,1547.6122925939
642,5065.31656099007,22,230.241661863185,7001.15536168362,0.122009235354788,0.103586268959813,0.102301987922676,0.195170542995561,0.476931964767161,21.6,0.0218672853300357,1,0.694310442125425,0.136630285414867,1248.02558293149
643,2172.15247001169,29,74.901809310748,4974.58284620793,0.336252828809919,0.0501785308157403,0.165643281148561,0.0520524879617278,0.395872871264053,28.6,0.0248065210753352,1,0.273665408766828,0.209562356467359,815.986799322765
644,7041.58771252518,13,541.660593271167,8616.67140794184,0.386878381190776,0.0279220660190639,0.241715692489067,0.0562241318450866,0.287259728456006,34.6,0.0804090357258257,1,0.610320310853422,0.19706509760581,1620.89287596726
645,6027.26312084485,21,287.012529564041,6777.97246508848,0.228311018075657,0.223034268495511,0.257362473178875,0.0596236332203542,0.231668607029604,30.9,0.00718164000611555,1,0.675809145718813,0.16605592481792,2191.93264250105
646,8285.23921981494,25,331.409568792598,10820.8238261464,0.147244448548728,0.0905548636590384,0.0379738709206682,0.145634337018938,0.578592479852628,12.1,0.0150264958501335,1,0.632176758535206,0.120410854136571,3308.65204517146
647,4116.01070515042,20,205.800535257521,6369.72332906635,0.32736285924084,0.0891168336878012,0.124139369193158,0.196182132880131,0.26319880499807,33.7,0.0787186184513184,1,0.590169505961239,0.366809287853539,1097.22853505826
648,6006.06687413987,23,261.133342353907,8312.06870461751,0.27961397172587,0.133066757860665,0.124976282119717,0.109144969232013,0.353198019061735,30.5,0.0188509179194483,1,0.446207067510113,0.223739795270376,2174.53971375326
649,5650.68860413501,24,235.445358505625,8864.90097296917,0.257566761082069,0.180367596680166,0.0345040631008373,0.119192822984838,0.40836875615209,37.7,0.112821069303771,1,0.250021352129988,0.118706115358509,1725.75903086637
650,5335.27780544366,15,355.685187029577,6138.46596815783,0.314454856345644,0.154161511575796,0.0848088761111065,0.0741884131379188,0.372386342829535,39.6,0.00382712533602148,1,0.37709496372845,0.329672315972857,1721.27039120172
651,5366.01794965948,26,206.385305756134,7091.19135520404,0.13025937804142,0.249254072117267,0.244743789883155,0.209705646111167,0.166037113846991,16.7,0.0202883411187686,1,0.231098409439437,0.34804517775774,1502.56087907734
652,1758.29461917856,18,97.6830343988088,2406.26294598878,0.186897093763528,0.0859413139055702,0.32035983400348,0.0268790208033079,0.379922737524113,41.1,0.080995414078606,1,0.431381837278604,0.395102134766057,875.511001232607
653,3621.07088121876,12,301.75590676823,5214.33150730855,0.11485764315553,0.0858225680417136,0.219535462513985,0.0477772339716415,0.53200709231713,33,0.0573790825559113,1,0.377284529083408,0.298789997422136,1282.90411131833
654,5956.57768523208,22,270.753531146913,7759.12916146006,0.175768987393502,0.146500118748652,0.3434594983881,0.0854253418530388,0.248846053616708,31.2,0.0635059445932905,1,0.273163636960089,0.130508291348815,2092.09666965548
655,4402.81722202691,14,314.486944430494,5335.46950137618,0.296814874700199,0.0349894949577015,0.302921802329729,0.116160075110133,0.249113752902238,33.9,0.0598380014356461,1,0.21727491687052,0.298018708033487,1138.22347679853
656,7470.16887723335,17,439.421698660785,15001.1464106744,0.170295753151894,0.114954695421862,0.268016063855908,0.0682749285183061,0.378458559052029,10,0.0111533244219886,1,0.485836120834574,0.385857962234877,1747.85372921553
657,8554.30362062557,23,371.926244375025,10416.3305231334,0.107938402495578,0.110341474873246,0.275382980223519,0.113902094537325,0.392435047870332,21.3,0.0221440833836468,1,0.590505026443861,0.217626319173723,2433.55009847574
658,3665.49765934654,25,146.619906373862,9830.15105378765,0.151883855856001,0.126578720490933,0.235399629217627,0.145190202203367,0.340947592232072,13.5,0.0135410986135731,1,0.277677669818513,0.165834862878546,1365.51423304992
659,5106.2595887703,29,176.077916854148,7043.35343641973,0.203759116661041,0.175182114277593,0.110888376687659,0.137610042292661,0.372560350081046,22.8,0.0228754020721817,1,0.429390906519256,0.132997955055907,1932.45043150182
660,3989.21491542678,23,173.444126757686,5981.90285151156,0.399685108444938,0.149161380110027,0.134679333831799,0.0693405285147458,0.24713364909849,34.8,0.0456778895989085,1,0.412880902341567,0.122225084807724,1444.24812244673
661,2086.19830297586,21,99.3427763321836,4285.2250449196,0.240480923265918,0.19026300699371,0.115319989893733,0.0640831678616787,0.38985291198496,8,0.0348318746806273,0,0.277322343015112,0.322689749626443,615.000521478049
662,4725.58025820478,17,277.975309306164,6236.43136132819,0.254150176926537,0.144751562171735,0.143812494832951,0.0520675148275772,0.4052182512412,32.4,0.0353312400931431,1,0.43786978633143,0.305763745191507,1795.17140572927
663,9605.88396325679,18,533.660220180933,14280.9344156005,0.24864164255956,0.16504592619147,0.0656720438066033,0.068318068917671,0.452322318524696,22,0.0263713348202182,1,0.5731112255482,0.233353992574848,1870.7824369271
664,2804.70390089345,16,175.293993805841,4964.65455384041,0.29187835984302,0.105398919383437,0.0649031453468025,0.132731924266456,0.405087651160284,23.5,0.00946403408446035,1,0.627063101553358,0.115053825243376,962.652285833949
665,6385.02535474262,20,319.251267737131,8145.89093269579,0.156679322013208,0.10946009968705,0.18168081746375,0.127347270523024,0.424832490312967,37.7,0.127715308782415,1,0.553753452887759,0.116060167225078,1555.25068407849
666,2773.4927565066,30,92.4497585502201,6254.73641453987,0.254251494392262,0.0783273138127167,0.0987246715900412,0.155468235229132,0.413228284975848,33.3,0.0467035460429643,1,0.583683161344379,0.221503072953783,1014.37482953628
667,6599.15572463113,14,471.368266045081,6759.85330112928,0.306311699901017,0.11756413008089,0.0956286647824522,0.0960579994353162,0.384437505800325,30.9,0.0468854444976017,1,0.503468602360226,0.226889827637933,1578.79226921521
668,3457.39317674336,29,119.220454370461,6354.2179921158,0.1519871183306,0.238023388264067,0.190970411947762,0.0854064105619759,0.333612670895595,24.8,0.0180304063812368,1,0.341861853073351,0.327751852432266,1433.49446706721
669,10215.4403829387,23,444.1495818669,13920.2006517391,0.162713347282556,0.0625704172654774,0.0753150850804394,0.135135135086231,0.564266015285297,23,0.00841249475440662,1,0.605798039282672,0.169558858778328,3545.96163101644
670,4722.82095519998,21,224.896235961904,10311.5632176902,0.285324462691972,0.00547924727088447,0.182158401151715,0.145495848067123,0.381542040818306,29.5,0.0505482414164642,1,0.517914886283688,0.291602582298219,1315.60896183358
671,6024.86522418134,26,231.725585545436,8473.06377903384,0.406701607774194,0.0392872408462558,0.0659588192270235,0.0222604124852232,0.465791919667304,30.6,0.0179162032392868,1,0.461285895016044,0.341452200012281,1765.31158110109
672,7332.43026542132,15,488.828684361421,11368.620178265,0.300102620183734,0.132427572314022,0.138412589194451,0.0507443491949399,0.378312869112853,21.1,0.0212066392054027,1,0.373476694151759,0.194063263921998,1338.3606329381
673,3956.68650778356,25,158.267460311343,4836.56755938873,0.277169148767662,0.0931282844538791,0.180541305179172,0.123755963497745,0.325405298101541,31.4,0.0218641546949497,1,0.641280904575251,0.104003321914934,1626.73594768863
674,3769.09609982289,16,235.568506238931,6316.55071449609,0.283540587037346,0.122580398027805,0.228710847994648,0.0689452350487787,0.296222931891423,27.8,0.0146831376775337,1,0.273150743846782,0.223224963690154,1629.92972261132
675,4974.67937897485,20,248.733968948742,7732.98884967583,0.198245923321475,0.0507307819743152,0.213131652301771,0.0571136120059939,0.480778030396445,16.5,0.0318016102139819,1,0.218360491027124,0.320286567579024,1998.93614956972
676,4057.66038926774,19,213.561073119355,7184.13522105496,0.219112443519962,0.317443939592282,0.0865823400474489,0.0516902980506262,0.325170978789681,20.1,0.0125392979164532,1,0.474443520465866,0.195910568814725,949.286606476497
677,4981.9702961819,14,355.85502115585,6848.52138745355,0.138853497600065,0.182858157903168,0.109766544619246,0.0135198653458148,0.555001934531706,24.1,0.0106190124494193,1,0.532560406299308,0.275408613914624,1534.81314058399
678,8363.27005927417,26,321.664233049007,11108.7588654946,0.113900684133638,0.105609073236683,0.289099282376621,0.177508641024425,0.313882319228632,36.2,0.0526343021820511,1,0.23074703773018,0.206090602558106,2309.77604401186
679,5005.25935554996,30,166.841978518332,7476.22468576952,0.286347713133686,0.122829203860229,0.204751261313157,0.0772884093147998,0.308783412378128,33.3,0.0181446999993427,1,0.467031421186402,0.257666139490902,1400.45387731816
680,5235.22400012432,26,201.354769235551,7579.77814820415,0.31150907974796,0.0302663930638411,0.198532136146746,0.0579817144383864,0.401710676603067,41.3,0.0201438265468796,1,0.430585104902275,0.312919272133149,1452.8350712247
681,7083.0673099905,23,307.959448260456,8993.46651485248,0.147620468079584,0.372734079414384,0.0314105624656617,0.0398450475016273,0.408389842538743,31.9,0.057763953004101,1,0.391444973344915,0.386369166267104,2739.73045585151
682,6355.46544529646,30,211.848848176549,7709.39864194335,0.446113842690211,0.140891337826684,0.0907803690647632,0.121069361064409,0.201145089353933,18.7,0.0130257240604752,1,0.294601475633681,0.124704063474201,1480.78728017697
683,5375.13045154829,28,191.968944698153,7241.04842722292,0.204917938506431,0.130794583148062,0.190463090600027,0.117341157215263,0.356483230530216,38.2,0.0747421411151133,1,0.289018078055233,0.158591912547126,1923.83448370006
684,7033.00169450305,25,281.320067780122,7282.86453083528,0.30986939492222,0.203246672075926,0.204374578997488,0.0242481679692405,0.258261186035126,14.4,0.0162287003425412,0,0.388080862048082,0.270371743221767,1995.67547055647
685,2598.70199479615,24,108.279249783173,7538.29993160571,0.147795702455959,0.0456621881321218,0.351157245959179,0.0356108916643842,0.419773971788356,40.5,0.00277394513259018,1,0.462706720037386,0.351273718802258,1104.04038598623
686,7755.66930523137,28,276.988189472549,9399.57015461237,0.244111451284276,0.111384276830898,0.0903769310201794,0.131651559624608,0.422475781240039,40.9,0.0989885241929078,1,0.582505639805458,0.263669858267531,2961.83747980883
687,2840.07897674857,18,157.78216537492,5622.8854729496,0.197171958799112,0.049374796722227,0.161926621319879,0.0721539969970619,0.51937262616172,40.5,0.011398563655178,1,0.261351254931651,0.199650984094478,1210.74761637356
688,3076.31459393766,22,139.832481542621,4859.85706309473,0.093020995691042,0.131086722429158,0.218538606906696,0.0451030951617244,0.51225057981138,20.8,0.0260645332834846,1,0.253905246313661,0.190873393346556,608.078151937188
689,4930.80791456376,19,259.516206029672,8032.37506891212,0.12722443516794,0.127353475803608,0.301797349336303,0.0217888172302956,0.421835922461853,34.9,0.0174148623882022,1,0.204432098125108,0.385858519072644,1691.2628406522
690,5445.11656431492,27,201.670983863515,8179.23963544965,0.256036730053863,0.13195930087643,0.196774561258922,0.0675556885195087,0.347673719291276,20.2,0.00655656349763979,1,0.428375562117435,0.297571156104095,1609.7469969602
691,4792.72800224276,18,266.262666791265,7567.87672740324,0.174827822780088,0.0781453411490688,0.209847579267308,0.093375818334802,0.443803438468733,32.8,0.0631488448302968,1,0.492415431351401,0.182233093562536,2074.62397094853
692,6212.74459277471,22,282.39748148976,9632.73605395991,0.204140266363229,0.124278260702523,0.21153750121296,0.0357977863965697,0.424246185324718,22.5,0.0339879975368059,1,0.614090943639167,0.263710151752457,1604.93019585396
693,4966.8058628233,11,451.527805711209,7894.05101059673,0.393550437259294,0.0771202421393922,0.100913816810317,0.138586171286112,0.289829332504885,38.6,0.0203625084883195,1,0.574603518750519,0.387658055708744,1771.70989448263
694,5653.67005634842,33,171.323335040861,9513.15616148155,0.255760675464398,0.192396391718047,0.148871576487133,0.104570778433513,0.298400577896908,41.5,0.025021598978782,1,0.504949664277956,0.326087889447808,1735.4660635003
695,3353.82751919963,24,139.742813299985,3905.72441486957,0.325651793135729,0.188672018182772,0.0810760924233407,0.196620813675676,0.207979282582483,30.9,0.0379287246494136,1,0.651644453220069,0.196675357897766,1362.6496778808
696,5165.78088179907,23,224.599168773872,9963.29034716027,0.132942581859217,0.305934757534317,0.0351491336051051,0.0248846623654402,0.50108886463592,10.5,0.0209217829252066,1,0.261151240835898,0.382154231122695,2255.22584951344
697,3924.43911466973,30,130.814637155658,6111.72086190715,0.199949305158053,0.133774740132181,0.159766447822691,0.0655754943919276,0.440934012495147,38.2,0.0570322734889357,1,0.318845205171965,0.141223449888639,1137.55068359102
698,8918.99549517676,26,343.038288276029,12745.7730710244,0.141212683190525,0.0718809221331792,0.118043791078392,0.268849519868163,0.400013083729741,40.5,0.0543932324567984,1,0.6981306794798,0.12965780980885,3309.65810599589
699,5659.50504770723,24,235.812710321135,6955.32927576493,0.298208222285022,0.179517410091913,0.0981668012476993,0.0982828797646666,0.325824686610699,18.3,0.00567361108814266,1,0.549029932753183,0.281233997503296,1990.18739288271
700,5295.50507000705,21,252.166908095574,6442.30543980478,0.381688053629556,0.0374178743365196,0.227621750558733,0.0775203019847908,0.275752019490401,38,0.0505417624139544,1,0.582300372701138,0.179531672387384,1447.62059678199
701,4096.8228984332,21,195.086804687295,8379.98973645589,0.317507895363606,0.0390353922968904,0.0521752369431443,0.0120714795007572,0.579209995895603,30,0.0685297632277504,1,0.653070792602375,0.314905919390731,1402.02490762912
702,4885.91239590843,21,232.662495043259,9056.26520764488,0.329937661379483,0.222234385921049,0.0699661095321895,0.0477719154528032,0.330089927714476,13.2,0.0551362741253905,1,0.372917967662215,0.318136406014673,1423.09799701979
703,2806.26711242003,27,103.93581897852,5890.90771313245,0.308934475918392,0.0896972898973932,0.112532620549981,0.057611915040284,0.43122369859395,35.6,0.0670457801261684,1,0.36151842137333,0.326854097587056,1042.5379394192
704,3787.71613636445,18,210.428674242469,6229.92137978148,0.22732307867004,0.0685608899974191,0.147536025399598,0.0334657972946054,0.523114208638337,34.4,0.0749112590054291,1,0.276691504335031,0.226047368068248,1663.84607218586
705,5232.52047833602,30,174.417349277867,7292.87548777954,0.259987619438261,0.10020942041112,0.229813413557762,0.049535753257434,0.360453793335423,23,0.0448244746428959,1,0.284038102184422,0.130737920501269,1502.70524301675
706,2970.75801609129,21,141.464667432918,5741.71491800852,0.223177817161291,0.105158608023411,0.223093348655702,0.146041140375648,0.302529085783947,31.3,0.121184371776552,1,0.584207918075845,0.255840987339616,1038.74788351087
707,2997.5719446926,19,157.766944457505,3543.96123632554,0.183712935803704,0.143622680381363,0.232474398679914,0.0347807555085438,0.405409229626475,32.6,0.0208920152702722,1,0.54955174010247,0.106226208712906,1188.77472144163
708,5355.41050319971,26,205.977327046143,6426.73971397524,0.367098750085246,0.0219371105770827,0.091219374044517,0.0998974819793338,0.41984728331382,35.9,0.0662244098536632,1,0.385907839913852,0.10257938192226,1324.29248261404
709,2271.5887707259,22,103.254035032995,3146.81056869936,0.100555163246426,0.117916544979622,0.253490190816523,0.114306585961363,0.413731514996066,33.1,0.0295083600168463,1,0.623214578418992,0.161547652049921,612.203342871109
710,4037.13572981076,33,122.337446357902,6302.54203745477,0.284097938496044,0.0720115582057392,0.163411488822708,0.164599031791264,0.315879982684245,34.5,0.0745151295152076,1,0.21031981583219,0.14018753033597,1022.67714125356
711,8103.94976397892,19,426.523671788364,10426.2481299811,0.213150724484976,0.0903438528592634,0.122670430482161,0.0216342493022105,0.552200742871389,38.5,0.0486454549639972,1,0.446943941572681,0.117852234537713,2469.15083919109
712,3740.19762996039,12,311.683135830033,6990.26557576266,0.0910230539067301,0.0749545110496666,0.204375266092643,0.209824673787653,0.419822495163307,34.4,0.0198231483662748,1,0.250479033729061,0.23611368550919,848.360889745885
713,5932.6196216893,27,219.726652655159,8257.52526357297,0.185812227495469,0.0894493273742982,0.167673248778876,0.142468279116358,0.414596917235,17.8,0.0586353466733544,1,0.41500436833594,0.320334997307509,1918.53244425928
714,4121.74521318215,24,171.73938388259,4875.10921475842,0.238705330005255,0.241809204966121,0.0680964288506728,0.128438618377303,0.322950417800647,24.5,0.0185624111031303,1,0.609164432319812,0.13187744282186,1482.81755428139
715,2110.56904523154,17,124.151120307738,3280.30363502613,0.240712189276949,0.126988707019069,0.242994495919184,0.0576904996063531,0.331614108178446,26.6,0.0293107533338297,1,0.677923782775179,0.206671083299443,674.072478461286
716,6183.59459232433,25,247.343783692973,9291.23169317498,0.38136285837949,0.0990942783830984,0.11844671178669,0.0752903387516129,0.325805812699109,32.9,0.0174795906767527,1,0.394899848662317,0.24648036963772,1843.28281220784
717,3427.94874351911,23,149.041249718222,5954.25325846745,0.136901408015587,0.15619580288059,0.356294924021713,0.0120011046876353,0.338606760394475,4.5,0.0726176897498061,0,0.301926092756912,0.266828697733581,1264.12470233111
718,5745.29207943156,20,287.264603971578,8778.34532089887,0.215265113159112,0.105307491349743,0.158699373951235,0.0466658639466606,0.47406215759325,36.2,0.0491586551540867,1,0.380843089241534,0.239004194666632,1485.52368735142
719,2699.65012029632,28,96.4160757248685,5286.72838532492,0.268293526604442,0.0695261084075003,0.11124530868208,0.0465421007376269,0.50439295556835,28.6,0.0254662605283385,1,0.501825994742103,0.102990137366578,882.977162346523
720,4610.82142923647,31,148.73617513666,6373.58645731649,0.371008743062652,0.0624232307462029,0.26708150295572,0.0580496354424665,0.241436887792958,41.3,0.0768956430459831,1,0.366050628526136,0.130135092907585,1233.60778266342
721,9251.79237711667,27,342.658976930247,13568.9128167625,0.239953718883577,0.0884726263705185,0.166319549967712,0.0300369715377154,0.475217133240477,37.7,0.127411591840906,1,0.275171396369115,0.382223320077173,1846.10720670439
722,6508.59426176137,27,241.059046731903,10150.9757469334,0.234600813500776,0.165064048497452,0.0688818654941069,0.111701184741252,0.419752087766414,10,0.0576110851258311,1,0.450839018495753,0.208459068904631,2214.45434991057
723,3583.53040075301,18,199.085022264056,5424.36307244951,0.189906199094936,0.376704663320728,0.0989736478916008,0.0213036350397793,0.313111854652957,5.4,0.0617095277264243,0,0.201674733473919,0.193010262143798,1139.74760914625
724,1605.42189628038,18,89.1901053489099,3908.93308801747,0.141465583454169,0.105727469623355,0.197516878056916,0.0193488850759835,0.535941183789577,17.1,0.0522507642685591,0,0.270567109272815,0.21319662516471,493.260239955086
725,5146.8912807334,21,245.090060987305,8398.11118493419,0.198127219258211,0.154583344479434,0.148134112783381,0.0478007678577488,0.451354555621225,28,0.00525671407946497,1,0.421875893417746,0.369400911335833,1331.09593349482
726,8806.11130629305,25,352.244452251722,12509.0475933896,0.392310460749747,0.112109153227606,0.123084082403435,0.0459207304208619,0.326575573198349,34.5,0.0686516028850976,1,0.587701896368526,0.229722471628338,3078.51450132044
727,3866.74453893867,23,168.119327779942,5214.5143973532,0.142430218291712,0.108052170504113,0.197206213216395,0.128731058563523,0.423580339424256,39.6,0.0622477233776088,1,0.684350904473104,0.132288255193271,1376.93260964537
728,6191.56827637933,13,476.27448279841,11937.8431491932,0.234128813410277,0.114913137325187,0.148804907239732,0.115664676291521,0.386488465733283,16.6,0.0527870839779445,1,0.610778212128207,0.167332940525375,2283.10766989903
729,3601.22796817845,16,225.076748011153,8646.06014909424,0.131771776604129,0.0631799789007103,0.385659245197345,0.014071821514395,0.40531717778342,6.8,0.0155713809690997,0,0.504212181596085,0.29319977289997,950.511911567921
730,4123.78128455971,28,147.277903019989,8669.1587553686,0.159018997958926,0.305967624047809,0.122130030174127,0.033170667168762,0.379712680650375,12.5,0.0272192277975497,1,0.474788263137452,0.146285242796876,923.152756217913
731,6483.30851846774,18,360.183806581541,9037.13644784784,0.0830803390644154,0.271029857408213,0.108960532929556,0.0652609528167825,0.471668317781033,20.4,0.0216631382735451,1,0.41467548655346,0.142883459548466,1630.08611002362
732,4622.55017353011,33,140.077277985761,6873.46785937577,0.259234905099867,0.0717936406813921,0.239519508125633,0.11261093468229,0.316841011410818,35.3,0.00376658366072757,1,0.218341335933656,0.136043162364513,1701.19218042677
733,8657.01960283205,24,360.709150118002,10625.1181420004,0.337398594324062,0.150789182268813,0.0717575886382162,0.0797174381416713,0.360337196627237,33,0.0766143253398653,1,0.464585322700441,0.136857987218536,1644.39635837681
734,2915.08832607609,22,132.504014821641,4892.78337601611,0.251003498195388,0.13614355373373,0.11132795846779,0.0617597021178018,0.439765287485291,22.4,0.00766927723152316,1,0.278156540053897,0.122511578816921,1076.28374521366
735,2446.61419813536,22,111.20973627888,6481.58784182911,0.156513226209786,0.0697403751563818,0.248935906013275,0.189661733238561,0.335148759381997,10.7,0.0680149002675489,0,0.563228529691696,0.0931720245163888,793.196972126185
736,4112.5785576442,26,158.176098370931,5088.63663915043,0.271458650858849,0.0326152674019434,0.123106720193367,0.279364992549705,0.293454368996135,33.6,0.0515384818272233,1,0.622098487615585,0.2596573342802,1029.41643999599
737,5253.48699863989,22,238.79486357454,13016.3285540871,0.196299569151668,0.136421481993678,0.101218879575823,0.158688195880364,0.407371873398466,18.6,0.0330350347104691,1,0.48621319681406,0.286719810776412,1472.33719918475
738,3882.88373903689,21,184.899225668423,5236.78952018068,0.256640922673131,0.171236132951738,0.160696702124543,0.130413756726393,0.281012485524195,37.1,0.0918430028957679,1,0.613733380963094,0.231331824068911,1552.10701054431
739,5094.41542198239,23,221.496322694887,7659.18800630825,0.1234904509371,0.224704487433393,0.110405514216171,0.0810019521836944,0.460397595229641,33.2,0.013574884902396,1,0.229343749047257,0.388159206835553,1084.28428340072
740,3793.65236927198,18,210.758464959554,10405.3833089348,0.167726435110368,0.121540998643322,0.236880698187977,0.109290578257186,0.364561289801147,38.4,0.0840236070798146,1,0.569053752161562,0.100620305468328,934.294495284367
741,6483.75538125065,22,294.716153693211,9194.06410173842,0.19705397442723,0.15318702151982,0.299180237854698,0.0140898374926117,0.33648892870564,41.9,0.0820812734693337,1,0.526167916529812,0.323961535212584,2327.83550518467
742,4276.44771651807,18,237.580428695448,6230.71020794964,0.138468763126855,0.152496472258157,0.230459875561498,0.0490653267872593,0.429509562266232,11.6,0.0456659924526334,1,0.381406430783682,0.210112798423506,1567.37014111513
743,2271.3552686027,22,103.243421300123,6646.30071290745,0.474856284267587,0.031698348797159,0.080030348294271,0.20109475239575,0.212320266245232,22.5,0.0077079918299867,0,0.299112048395909,0.262477998738177,581.674163147867
744,4377.34677410806,19,230.386672321477,9684.79740094657,0.391965605187613,0.142408574828923,0.160225261187177,0.031128888060442,0.274271670735845,26.5,0.0231288584929177,1,0.61397971205879,0.314836348686367,1386.7190140734
745,7110.47708089446,27,263.351002996091,8856.10505626104,0.233106343261922,0.146776752030607,0.232788049169438,0.0550319508608309,0.332296904677202,41.1,0.06002007066097,1,0.345336558460258,0.326653450820595,1782.95732792058
746,5300.29142450045,18,294.46063469447,8766.90055228085,0.187164592642536,0.0723320336606532,0.330052072328495,0.0630473400890435,0.347403961279273,37.2,0.025125255595523,1,0.269722682703286,0.365808446565643,1930.73919848436
747,8879.97942968034,23,386.086062160015,9532.94087233514,0.265899307764109,0.116215254171357,0.0883763714392676,0.182603214961381,0.346905851663886,37.4,0.0905344545771002,1,0.519055480300449,0.190158885065466,3017.06640733393
748,6675.76211571599,23,290.250526770261,8719.92524225021,0.277570318228557,0.19481284750217,0.0954208200063196,0.0384344869307411,0.393761527332213,38.7,0.0729716386595682,1,0.631388705270365,0.154274670686573,2069.66965590473
749,6369.23899733186,22,289.510863515084,9228.9126325045,0.422577872744249,0.0497640953163444,0.115778342184508,0.0398500953065608,0.372029594448338,31.7,0.0584228485818347,1,0.660871426505037,0.399386372184381,2202.40401635506
750,5593.54476006782,25,223.741790402713,8866.38106156105,0.137262231888977,0.133109046200322,0.0431886701036809,0.101901413083013,0.584538638724007,19.7,0.045687318782903,1,0.639782164874487,0.36443818770349,1365.68626935665
751,3871.12154014055,17,227.713031772973,8313.04961549479,0.250594977507388,0.0976066579583402,0.107542987020326,0.0773534189663776,0.466901958547567,26.5,0.0345041900696943,1,0.646130341733806,0.217978982860222,1192.7329728729
752,4976.30336076941,10,497.630336076941,7018.06088476117,0.15932593899444,0.138260289064299,0.0841380834359497,0.0618058430248308,0.556469845480481,22.1,0.0300444651842902,1,0.686645479919389,0.359290038840845,1612.70485403265
753,4560.61933114588,14,325.758523653277,9874.40833539803,0.0877724297137601,0.252179133305162,0.282727435830576,0.00505990822097314,0.372261092929528,9.5,0.0602094812274424,0,0.318829300045036,0.205550496210344,1114.36112019622
754,2877.62554119041,15,191.841702746027,4755.04614942375,0.210360201344546,0.033048756125708,0.118016295670756,0.0974304091339531,0.541144337725037,41.5,0.057666172214121,1,0.249540625419468,0.190116257080808,862.171129895303
755,5764.73853549826,25,230.58954141993,6715.41216112405,0.199997545873343,0.346569516023837,0.126384122008445,0.135132248785838,0.191916567308538,40.6,0.0599151235760222,1,0.409483285201713,0.284337570169009,1308.05137771781
756,2300.23761986694,29,79.3185386161014,3825.79136025021,0.231001121456825,0.101219516988015,0.281969722784187,0.248346221401519,0.137463417369453,27.3,0.0159751157348898,1,0.317315518669784,0.287653278955258,967.054295031944
757,3124.21527807405,20,156.210763903703,4808.58716653468,0.25926116143239,0.102955795853674,0.119477320508167,0.0499224050519967,0.468383317153772,39.1,0.0657174611151154,1,0.295495340530761,0.234888846520334,1168.08087262441
758,3462.28760312353,34,101.831988327163,4854.86100969281,0.196968076339187,0.114938166075185,0.148707348573094,0.0888225353161749,0.450563873696359,29.6,0.00696453741747873,1,0.625859884009696,0.101711206045002,1412.63150242357
759,1264.94355294765,23,54.9975457803326,3433.8462022845,0.257210523763424,0.137763946590663,0.0877500418897038,0.0646488434136482,0.452626644342561,33.1,0.0426131492941773,1,0.410244983783923,0.22063342158217,697.106920076399
760,7472.50590743148,20,373.625295371574,12555.6465462919,0.202057119805686,0.195459542916486,0.0697183885093436,0.0498921529335939,0.48287279583489,29.5,0.012641812992252,1,0.401244314666837,0.251752694579773,2328.02638026325
761,6493.95258724574,17,381.997211014456,11198.4460468379,0.224685949398671,0.113887941410391,0.273907651670592,0.0364983484430497,0.351020109077298,35.9,0.0152879054327426,1,0.279211811884306,0.193775073555298,2454.55665431732
